year,uf,municipality_code,tsb_associated,tsb_grupo_exposicao,formal_jobs,wage_mass,cnae_count
2024,SC,421190,False,Sem exposicao TSB direta,61647,208735631.8,362
2024,SP,351907,False,Sem exposicao TSB direta,60619,323123066.02,317
2024,RS,431870,False,Sem exposicao TSB direta,59978,285801897.99,353
2024,SC,420200,False,Sem exposicao TSB direta,59907,218637068.11,342
2024,MT,510840,False,Sem exposicao TSB direta,59438,187797290.05,356
2024,SP,352440,False,Sem exposicao TSB direta,59120,215111907.89,327
2024,CE,230730,False,Sem exposicao TSB direta,58925,148053334.78,346
2024,SP,353650,False,Sem exposicao TSB direta,58827,334324442.21,307
2024,SC,420290,False,Sem exposicao TSB direta,58627,225578155.8,359
2024,SP,350920,False,Sem exposicao TSB direta,57553,237267175.93,289
2024,AL,270030,False,Sem exposicao TSB direta,56935,125408125.47,327
2024,MT,510790,False,Sem exposicao TSB direta,56548,196569566.96,363
2024,RJ,330340,False,Sem exposicao TSB direta,56527,138336557.93,323
2024,SP,350760,False,Sem exposicao TSB direta,56439,204506004.61,375
2024,CE,231290,False,Sem exposicao TSB direta,56377,155868833.35,290
2024,RN,240325,False,Sem exposicao TSB direta,56189,137544303.17,328
2024,SP,351870,False,Sem exposicao TSB direta,56048,242048419.75,268
2024,ES,320320,False,Sem exposicao TSB direta,55852,167748884.05,358
2024,PE,261070,False,Sem exposicao TSB direta,55474,134713581.54,303
2024,PR,410180,False,Sem exposicao TSB direta,55044,224494556.33,325
2024,SP,355170,False,Sem exposicao TSB direta,54918,228893491.34,320
2024,PR,411915,False,Sem exposicao TSB direta,54089,184227667.99,354
2024,SP,354580,False,Sem exposicao TSB direta,53360,183748146.61,340
2024,MG,314800,False,Sem exposicao TSB direta,53272,174046622.22,370
2024,SP,350750,False,Sem exposicao TSB direta,53169,211682722.33,331
2024,SP,350410,False,Sem exposicao TSB direta,52534,191015490.93,378
2024,MG,315180,False,Sem exposicao TSB direta,52522,166866797.29,349
2024,PR,410940,False,Sem exposicao TSB direta,51705,192894146.92,356
2024,MG,317070,False,Sem exposicao TSB direta,51659,152835664.17,369
2024,RJ,330045,False,Sem exposicao TSB direta,51283,91109516.15,247
2024,SP,352230,False,Sem exposicao TSB direta,50932,161349829.03,330
2024,PE,260290,False,Sem exposicao TSB direta,50848,155520577.9,296
2024,SP,351060,False,Sem exposicao TSB direta,50790,152331429.8,304
2024,RJ,330070,False,Sem exposicao TSB direta,50417,130630203.58,295
2024,SP,351500,False,Sem exposicao TSB direta,50071,187578838.23,292
2024,BA,293070,False,Sem exposicao TSB direta,49776,144800330.26999998,300
2024,ES,320120,False,Sem exposicao TSB direta,49265,159353707.48,349
2024,SP,355620,False,Sem exposicao TSB direta,48761,220796222.09,372
2024,PR,410580,False,Sem exposicao TSB direta,48758,162547026.35,352
2024,SP,355100,False,Sem exposicao TSB direta,48718,154101034.58,255
2024,SC,420930,False,Sem exposicao TSB direta,48472,153677308.75,360
2024,CE,230370,False,Sem exposicao TSB direta,48435,132789878.35,322
2024,PR,411820,False,Sem exposicao TSB direta,48282,173930290.53,279
2024,RS,431560,False,Sem exposicao TSB direta,48258,187716509.88,295
2024,RS,431680,False,Sem exposicao TSB direta,47853,187553788.83,351
2024,RS,430210,False,Sem exposicao TSB direta,47784,220926613.05,358
2024,CE,230428,False,Sem exposicao TSB direta,47779,139877437.79,331
2024,BA,291840,False,Sem exposicao TSB direta,46737,98279679.4,318
2024,SP,351110,False,Sem exposicao TSB direta,46451,159481898.43,342
2024,TO,170210,False,Sem exposicao TSB direta,45927,146478022.66,332
2024,SP,353070,False,Sem exposicao TSB direta,45552,159311373.82,329
2024,SP,352250,False,Sem exposicao TSB direta,45347,189183431.62,275
2024,SP,352530,False,Sem exposicao TSB direta,45172,152672815.44,334
2024,RJ,330010,False,Sem exposicao TSB direta,44732,182651297.38,255
2024,MS,500830,False,Sem exposicao TSB direta,44201,161883001.07,324
2024,BA,292530,False,Sem exposicao TSB direta,44001,103064424.07000001,303
2024,RS,430310,False,Sem exposicao TSB direta,43088,149996016.77,331
2024,SC,421870,False,Sem exposicao TSB direta,42524,136616855.8,366
2024,PA,150240,False,Sem exposicao TSB direta,42439,104569424.88,311
2024,BA,291480,False,Sem exposicao TSB direta,42364,108889677.89,329
2024,MG,312510,False,Sem exposicao TSB direta,42319,141296993.98,259
2024,RJ,330420,False,Sem exposicao TSB direta,42091,152157069.06,275
2024,PR,410150,False,Sem exposicao TSB direta,41854,133923019.47,342
2024,RS,430700,False,Sem exposicao TSB direta,41820,153010553.18,356
2024,RJ,330580,False,Sem exposicao TSB direta,41634,114822391.57000001,302
2024,SP,352340,False,Sem exposicao TSB direta,41506,160050177.54,351
2024,BA,290320,False,Sem exposicao TSB direta,41285,124228708.12,341
2024,SP,355670,False,Sem exposicao TSB direta,41101,182246413.59,311
2024,SP,350550,False,Sem exposicao TSB direta,40850,155139819.08,318
2024,RS,431140,False,Sem exposicao TSB direta,40553,141114205.55,339
2024,SP,353080,False,Sem exposicao TSB direta,40094,156882800.28,329
2024,SP,352470,False,Sem exposicao TSB direta,40048,199319872.79,262
2024,SP,350330,False,Sem exposicao TSB direta,40012,148347509.94,334
2024,PR,410140,False,Sem exposicao TSB direta,39843,120627981.48,356
2024,MT,510792,False,Sem exposicao TSB direta,39229,146284028.67,322
2024,RJ,330190,False,Sem exposicao TSB direta,39011,97829016.28,273
2024,MG,315460,False,Sem exposicao TSB direta,38981,98905472.87,277
2024,BA,291955,False,Sem exposicao TSB direta,38972,120750614.89,326
2024,RJ,330452,False,Sem exposicao TSB direta,38260,190706117.95999998,246
2024,PR,412810,False,Sem exposicao TSB direta,37735,111163885.06,344
2024,PE,260720,False,Sem exposicao TSB direta,37260,163612643.52,215
2024,MG,313170,False,Sem exposicao TSB direta,37232,126460112.16,264
2024,SP,353800,False,Sem exposicao TSB direta,37187,130837657.95,297
2024,BA,291360,False,Sem exposicao TSB direta,36880,107393966.05,286
2024,ES,320150,False,Sem exposicao TSB direta,36434,113146308.15,306
2024,MT,510704,False,Sem exposicao TSB direta,36044,217474209.17000002,303
2024,SP,350650,False,Sem exposicao TSB direta,35993,108134068.41,329
2024,SP,354520,False,Sem exposicao TSB direta,35769,130669133.48,335
2024,PR,410420,False,Sem exposicao TSB direta,35616,121656126.59,342
2024,PR,411850,False,Sem exposicao TSB direta,35616,136735231.98,337
2024,RJ,330270,False,Sem exposicao TSB direta,35554,135908177.8,253
2024,PA,150130,False,Sem exposicao TSB direta,35355,120089411.23,217
2024,RJ,330040,False,Sem exposicao TSB direta,35248,91599663.77,298
2024,SP,351050,False,Sem exposicao TSB direta,35110,118252015.62,246
2024,SP,355400,False,Sem exposicao TSB direta,34921,116552252.02,304
2024,PA,150215,False,Sem exposicao TSB direta,34911,148972660.5,211
2024,MG,315780,False,Sem exposicao TSB direta,34820,106603081.25,287
2024,GO,521250,False,Sem exposicao TSB direta,34746,90031499.38,313
2024,MG,310400,False,Sem exposicao TSB direta,34329,128240356.19,307
2024,SP,353470,False,Sem exposicao TSB direta,34315,118999506.28999999,294
2024,GO,521150,False,Sem exposicao TSB direta,34146,105434370.53,320
2024,SP,352400,False,Sem exposicao TSB direta,34098,144915478.04,297
2024,SP,352220,False,Sem exposicao TSB direta,34055,114215055.21,261
2024,RJ,330200,False,Sem exposicao TSB direta,34051,133374127.45,240
2024,RO,110012,False,Sem exposicao TSB direta,33958,92126005.15,340
2024,MG,313820,False,Sem exposicao TSB direta,33953,102594241.64,294
2024,ES,320060,False,Sem exposicao TSB direta,33771,129663189.15,277
2024,SC,421480,False,Sem exposicao TSB direta,33366,121760493.48,325
2024,MT,510525,False,Sem exposicao TSB direta,33075,119392834.78,283
2024,SP,350390,False,Sem exposicao TSB direta,32872,122811730.93,295
2024,SC,420430,False,Sem exposicao TSB direta,32833,119453049.03,301
2024,MG,313380,False,Sem exposicao TSB direta,32734,108544539.95,326
2024,SP,351840,False,Sem exposicao TSB direta,32728,126554379.88000001,290
2024,GO,520510,False,Sem exposicao TSB direta,32572,112328353.02,322
2024,SP,354910,False,Sem exposicao TSB direta,32441,111418163.27,324
2024,SP,352930,False,Sem exposicao TSB direta,31938,127613173.02,289
2024,SP,355710,False,Sem exposicao TSB direta,31501,104241149.93,308
2024,PR,410430,False,Sem exposicao TSB direta,31433,119351690.45,320
2024,RJ,330020,False,Sem exposicao TSB direta,31317,71850287.13,264
2024,MG,310560,False,Sem exposicao TSB direta,31259,80563396.03,280
2024,MG,314710,False,Sem exposicao TSB direta,31088,85581611.12,326
2024,PR,410840,False,Sem exposicao TSB direta,31086,108112849.14,330
2024,MG,314700,False,Sem exposicao TSB direta,31033,121364665.77,285
2024,MG,310350,False,Sem exposicao TSB direta,30987,96128209.7,321
2024,MG,316860,False,Sem exposicao TSB direta,30895,73894632.76,285
2024,SP,350400,False,Sem exposicao TSB direta,30696,109243601.52,311
2024,SP,352680,False,Sem exposicao TSB direta,30495,121264243.06,263
2024,SP,350610,False,Sem exposicao TSB direta,30235,104217248.57000001,288
2024,GO,521190,False,Sem exposicao TSB direta,30132,99490442.57000001,288
2024,SP,352710,False,Sem exposicao TSB direta,30082,102807968.52,246
2024,RO,110030,False,Sem exposicao TSB direta,30035,92048199.53999999,325
2024,MG,316990,False,Sem exposicao TSB direta,29652,79514761.71000001,302
2024,SC,421580,False,Sem exposicao TSB direta,29644,111749802.29,305
2024,SC,421130,False,Sem exposicao TSB direta,29573,107432400.83,278
2024,SP,355060,False,Sem exposicao TSB direta,29535,98965473.34,298
2024,MT,510795,False,Sem exposicao TSB direta,29504,99944118.53999999,304
2024,BA,293135,False,Sem exposicao TSB direta,29432,80056120.59,303
2024,MA,210140,False,Sem exposicao TSB direta,29396,80505829.72,288
2024,RJ,330220,False,Sem exposicao TSB direta,29276,77844950.25,274
2024,SE,280480,False,Sem exposicao TSB direta,29261,82490849.48,243
2024,SC,420830,False,Sem exposicao TSB direta,29240,103376063.49,278
2024,MG,314790,False,Sem exposicao TSB direta,29192,80677708.15,322
2024,BA,290070,False,Sem exposicao TSB direta,29059,83426269.29,258
2024,SP,350900,False,Sem exposicao TSB direta,29033,97517876.37,272
2024,SP,351350,False,Sem exposicao TSB direta,28965,148622345.11,201
2024,BA,291800,False,Sem exposicao TSB direta,28917,72584815.5,268
2024,RJ,330250,False,Sem exposicao TSB direta,28854,78539700.26,263
2024,PR,410370,False,Sem exposicao TSB direta,28584,101017135.88,316
2024,GO,520450,False,Sem exposicao TSB direta,28409,72983633.39,280
2024,MG,314520,False,Sem exposicao TSB direta,28404,78554232.15,245
2024,SC,420750,False,Sem exposicao TSB direta,28377,96666422.05,303
2024,BA,292870,False,Sem exposicao TSB direta,28001,68317561.69,278
2024,ES,320490,False,Sem exposicao TSB direta,27925,83467571.78,282
2024,SC,420590,False,Sem exposicao TSB direta,27844,106051391.21000001,296
2024,MG,314390,False,Sem exposicao TSB direta,27672,72053448.08,308
2024,SP,350450,False,Sem exposicao TSB direta,27654,86768593.63000001,290
2024,SP,353980,False,Sem exposicao TSB direta,27563,81111680.18,262
2024,SP,352670,False,Sem exposicao TSB direta,27273,95317857.83,311
2024,MG,313240,False,Sem exposicao TSB direta,27231,103756531.42,303
2024,RS,430790,False,Sem exposicao TSB direta,27179,115052200.7,314
2024,BA,291072,False,Sem exposicao TSB direta,26999,72603560.21,280
2024,MG,311830,False,Sem exposicao TSB direta,26876,73441225.78,299
2024,PR,411840,False,Sem exposicao TSB direta,26851,84332622.4,317
2024,PR,412240,False,Sem exposicao TSB direta,26750,89479459.28999999,295
2024,ES,320240,False,Sem exposicao TSB direta,26744,71988992.75,294
2024,MG,314610,False,Sem exposicao TSB direta,26610,121661984.04,216
2024,PI,220770,False,Sem exposicao TSB direta,26593,72272274.32000001,279
2024,PE,260620,False,Sem exposicao TSB direta,26519,90101562.21000001,239
2024,SP,353340,False,Sem exposicao TSB direta,26479,101072965.64,276
2024,PR,410550,False,Sem exposicao TSB direta,26471,79230016.67,302
2024,SP,350190,False,Sem exposicao TSB direta,26389,94959632.42,284
2024,SP,355700,False,Sem exposicao TSB direta,26381,96507397.92,268
2024,RS,431020,False,Sem exposicao TSB direta,26182,94560776.89,311
2024,SP,352430,False,Sem exposicao TSB direta,26150,94122560.5,279
2024,MG,314810,False,Sem exposicao TSB direta,26081,77304196.51,291
2024,RS,431720,False,Sem exposicao TSB direta,25928,89394090.85,310
2024,SP,350700,False,Sem exposicao TSB direta,25666,93421987.6,280
2024,SC,420300,False,Sem exposicao TSB direta,25639,94089289.35,296
2024,PA,150550,False,Sem exposicao TSB direta,25609,86075139.03999999,266
2024,PE,261640,False,Sem exposicao TSB direta,25330,70599766.61,272
2024,MG,310160,False,Sem exposicao TSB direta,25245,84335410.46,298
2024,PR,410765,False,Sem exposicao TSB direta,25160,88903014.16,286
2024,RS,432300,False,Sem exposicao TSB direta,25081,80130858.72,289
2024,GO,522045,False,Sem exposicao TSB direta,25001,78876424.42,294
2024,MG,313940,False,Sem exposicao TSB direta,24977,60156444.1,278
2024,SP,353930,False,Sem exposicao TSB direta,24944,88073648.99,261
2024,SP,352260,False,Sem exposicao TSB direta,24887,93150904.48,283
2024,SP,352240,False,Sem exposicao TSB direta,24862,76989844.94,275
2024,SP,355070,False,Sem exposicao TSB direta,24765,105280032.52,216
2024,SP,354330,False,Sem exposicao TSB direta,24624,85763044.87,261
2024,RS,432240,False,Sem exposicao TSB direta,24284,71986797.22,267
2024,PB,250320,False,Sem exposicao TSB direta,24249,73945328.65,258
2024,SP,351570,False,Sem exposicao TSB direta,24232,93442504.57000001,259
2024,MG,314000,False,Sem exposicao TSB direta,24101,82935904.65,207
2024,SP,355540,False,Sem exposicao TSB direta,23973,72514955.37,234
2024,MT,510622,False,Sem exposicao TSB direta,23954,85035449.84,255
2024,SC,421930,False,Sem exposicao TSB direta,23701,87234744.46,288
2024,MG,313420,False,Sem exposicao TSB direta,23678,66790104.89,275
2024,PE,260600,False,Sem exposicao TSB direta,23665,61123046.13,277
2024,MG,315670,False,Sem exposicao TSB direta,23647,84568399.97,235
2024,PE,260680,False,Sem exposicao TSB direta,23587,69880492.66,244
2024,GO,520800,False,Sem exposicao TSB direta,23522,76200108.86,288
2024,RS,430390,False,Sem exposicao TSB direta,23500,89562221.71,282
2024,RS,430160,False,Sem exposicao TSB direta,23413,89947042.55999999,256
2024,MG,312610,False,Sem exposicao TSB direta,23378,58078665.339999996,295
2024,CE,230523,False,Sem exposicao TSB direta,23356,49355112.910000004,191
2024,SP,352500,False,Sem exposicao TSB direta,23300,94172136.76,246
2024,PR,410640,False,Sem exposicao TSB direta,23293,57581998.12,243
2024,MS,500320,False,Sem exposicao TSB direta,23207,78741885.13,244
2024,GO,522185,False,Sem exposicao TSB direta,23201,62938734.44,239
2024,SC,420700,False,Sem exposicao TSB direta,23097,82338599.83,287
2024,MG,317130,False,Sem exposicao TSB direta,23079,90994034.26,285
2024,MG,316250,False,Sem exposicao TSB direta,23029,78216734.82,282
2024,RJ,330600,False,Sem exposicao TSB direta,22956,64849951.87,291
2024,MG,312090,False,Sem exposicao TSB direta,22931,60325383.85,267
2024,RS,431990,False,Sem exposicao TSB direta,22876,68228443.17,282
2024,ES,320510,False,Sem exposicao TSB direta,22725,66239293.1,225
2024,MG,313190,False,Sem exposicao TSB direta,22694,87210333.48,225
2024,RS,432000,False,Sem exposicao TSB direta,22607,75840580.14,283
2024,MG,317120,False,Sem exposicao TSB direta,22582,80141433.67,266
2024,SP,351640,False,Sem exposicao TSB direta,22580,84610397.11,238
2024,PR,411580,False,Sem exposicao TSB direta,22467,77560657.19,258
2024,PR,410490,False,Sem exposicao TSB direta,22411,76767226.19,233
2024,RO,110002,False,Sem exposicao TSB direta,22329,65930820.96,305
2024,CE,230100,False,Sem exposicao TSB direta,22257,64393355.59,237
2024,RO,110004,False,Sem exposicao TSB direta,22237,65619770.1,306
2024,RS,430910,False,Sem exposicao TSB direta,22113,79940216.84,237
2024,MG,311940,False,Sem exposicao TSB direta,22108,50909198.41,254
2024,PB,251370,False,Sem exposicao TSB direta,22106,55670775.67,224
2024,MG,313620,False,Sem exposicao TSB direta,21890,65518595.84,268
2024,CE,231140,False,Sem exposicao TSB direta,21877,35767862.26,155
2024,MG,311340,False,Sem exposicao TSB direta,21806,59384639.63,284
2024,RS,430770,False,Sem exposicao TSB direta,21697,80887686.8,256
2024,RS,432250,False,Sem exposicao TSB direta,21569,65733589.33,265
2024,SE,280290,False,Sem exposicao TSB direta,21539,48185458.89,260
2024,MG,317040,False,Sem exposicao TSB direta,21423,66906802.21,283
2024,MA,211120,False,Sem exposicao TSB direta,21334,59120259.12,233
2024,RS,430060,False,Sem exposicao TSB direta,21237,65015825.99,279
2024,RS,431240,False,Sem exposicao TSB direta,21228,80698859.67,262
2024,MG,312980,False,Sem exposicao TSB direta,21095,62402252.54,237
2024,SP,350850,False,Sem exposicao TSB direta,21049,76724856.01,257
2024,MG,316470,False,Sem exposicao TSB direta,21024,57371551.1,287
2024,GO,522140,False,Sem exposicao TSB direta,20885,62446484.03,292
2024,TO,170950,False,Sem exposicao TSB direta,20667,62171917.6,293
2024,SP,352720,False,Sem exposicao TSB direta,20657,76458008.76,256
2024,SP,355650,False,Sem exposicao TSB direta,20566,79724101.77,261
2024,RJ,330550,False,Sem exposicao TSB direta,20534,60539988.88,244
2024,SP,353390,False,Sem exposicao TSB direta,20372,74282657.12,242
2024,SP,350840,False,Sem exposicao TSB direta,20326,81524120.1,237
2024,SC,421800,False,Sem exposicao TSB direta,20310,77774445.14,276
2024,SC,420130,False,Sem exposicao TSB direta,20304,77793092.3,292
2024,MG,313760,False,Sem exposicao TSB direta,20251,67766739.28,265
2024,CE,230420,False,Sem exposicao TSB direta,20248,48928906.67,250
2024,RS,431750,False,Sem exposicao TSB direta,20197,64652074.58,290
2024,PR,411790,False,Sem exposicao TSB direta,20189,68320280.33,223
2024,SC,420230,False,Sem exposicao TSB direta,20181,69895422.83,292
2024,RS,430930,False,Sem exposicao TSB direta,20140,75341247.64,243
2024,SP,351340,False,Sem exposicao TSB direta,20106,84493582.78,240
2024,PA,150360,False,Sem exposicao TSB direta,20090,65596494.93,245
2024,RJ,330414,False,Sem exposicao TSB direta,20065,53924891.27,214
2024,GO,521310,False,Sem exposicao TSB direta,20015,66628251.49,248
2024,PR,411460,False,Sem exposicao TSB direta,19871,68260035.49,266
2024,AL,270770,False,Sem exposicao TSB direta,19864,51748408.11,182
2024,MA,210005,False,Sem exposicao TSB direta,19864,63019542.52,224
2024,SP,355500,False,Sem exposicao TSB direta,19842,62133897.88,266
2024,SP,351970,False,Sem exposicao TSB direta,19788,55881847.96,227
2024,SP,351040,False,Sem exposicao TSB direta,19727,66080698.74,261
2024,MG,311800,False,Sem exposicao TSB direta,19704,83487350.99,189
2024,PE,260345,False,Sem exposicao TSB direta,19678,50637671.08,241
2024,MG,314930,False,Sem exposicao TSB direta,19593,61445380.96,237
2024,SP,351550,False,Sem exposicao TSB direta,19532,62909330.879999995,272
2024,SP,354260,False,Sem exposicao TSB direta,19407,62725327.160000004,251
2024,RJ,330030,False,Sem exposicao TSB direta,19347,45455063.66,232
2024,SP,353050,False,Sem exposicao TSB direta,19332,63948342.410000004,277
2024,MA,211220,False,Sem exposicao TSB direta,19308,48973003.230000004,247
2024,GO,520860,False,Sem exposicao TSB direta,19294,58661571.81,268
2024,PA,150613,False,Sem exposicao TSB direta,19228,54766983.17,261
2024,SC,421820,False,Sem exposicao TSB direta,19206,74157735.84,287
2024,SP,350210,False,Sem exposicao TSB direta,19180,62926470.78,237
2024,SP,352730,False,Sem exposicao TSB direta,19024,82893261.41,239
2024,MG,315210,False,Sem exposicao TSB direta,18813,50940035.41,242
2024,RJ,330023,False,Sem exposicao TSB direta,18764,47886860.160000004,183
2024,SP,354060,False,Sem exposicao TSB direta,18726,75802409.53,259
2024,MG,316930,False,Sem exposicao TSB direta,18713,50038573.67,279
2024,PB,251080,False,Sem exposicao TSB direta,18677,45138965.95,246
2024,RJ,330285,False,Sem exposicao TSB direta,18648,45046071.93,215
2024,RS,432260,False,Sem exposicao TSB direta,18645,65288717.07,277
2024,GO,520620,False,Sem exposicao TSB direta,18492,61725110.76,221
2024,SP,353730,False,Sem exposicao TSB direta,18478,55813155.76,261
2024,BA,292100,False,Sem exposicao TSB direta,18406,53365606.93,165
2024,MS,500660,False,Sem exposicao TSB direta,18346,54119662.02,261
2024,SP,351960,False,Sem exposicao TSB direta,18208,50383720.91,229
2024,RJ,330555,False,Sem exposicao TSB direta,18158,88678606.76,184
2024,BA,292400,False,Sem exposicao TSB direta,18154,47291987.13,228
2024,SC,420140,False,Sem exposicao TSB direta,18106,57140855.07,306
2024,MT,510263,False,Sem exposicao TSB direta,18100,72317894.62,231
2024,SP,350590,False,Sem exposicao TSB direta,17942,65367042.839999996,258
2024,RJ,330520,False,Sem exposicao TSB direta,17828,45415190.64,226
2024,BA,291170,False,Sem exposicao TSB direta,17729,55446922.05,278
2024,SP,352850,False,Sem exposicao TSB direta,17709,54883718.53,286
2024,MA,210300,False,Sem exposicao TSB direta,17586,37655017.79,211
2024,MT,510180,False,Sem exposicao TSB direta,17519,58118258.26,261
2024,PA,150830,False,Sem exposicao TSB direta,17491,13095458.490000002,52
2024,RJ,330320,False,Sem exposicao TSB direta,17483,38214726.88,210
2024,GO,520025,False,Sem exposicao TSB direta,17387,47146411.86,223
2024,RS,431180,False,Sem exposicao TSB direta,17358,59962423.21,252
2024,RJ,330500,False,Sem exposicao TSB direta,17324,120951559.08,164
2024,PE,260170,False,Sem exposicao TSB direta,17238,46257813.31,196
2024,SC,420320,False,Sem exposicao TSB direta,17166,53957594.12,274
2024,PE,261250,False,Sem exposicao TSB direta,17105,42452314.35,191
2024,PR,410720,False,Sem exposicao TSB direta,17057,59161214.5,248
2024,SC,421720,False,Sem exposicao TSB direta,17028,64336491.5,263
2024,PA,150060,False,Sem exposicao TSB direta,17018,57315764.08,265
2024,MG,314110,False,Sem exposicao TSB direta,16990,40365300.31,189
2024,SP,353030,False,Sem exposicao TSB direta,16969,56563817.12,268
2024,SP,354640,False,Sem exposicao TSB direta,16966,59760107.519999996,254
2024,SP,350635,False,Sem exposicao TSB direta,16961,76904785.77,194
2024,SP,355645,False,Sem exposicao TSB direta,16918,66461902.82,254
2024,MG,311530,False,Sem exposicao TSB direta,16917,49634561.55,256
2024,MT,510250,False,Sem exposicao TSB direta,16805,71034251.17999999,238
2024,RN,241200,False,Sem exposicao TSB direta,16799,42170646.23,231
2024,BA,290650,False,Sem exposicao TSB direta,16758,63767911.1,189
2024,MG,312710,False,Sem exposicao TSB direta,16751,50428977.910000004,242
2024,SP,353180,False,Sem exposicao TSB direta,16736,59446723.510000005,228
2024,PR,412710,False,Sem exposicao TSB direta,16681,55330523.66,215
2024,RS,430676,False,Sem exposicao TSB direta,16647,91079883.21,190
2024,MG,316940,False,Sem exposicao TSB direta,16644,45504813.9,250
2024,SP,354970,False,Sem exposicao TSB direta,16639,50906224.03,270
2024,PR,410980,False,Sem exposicao TSB direta,16625,55829245.72,271
2024,SP,352210,False,Sem exposicao TSB direta,16614,53431153.93,220
2024,CE,230640,False,Sem exposicao TSB direta,16584,38450858.3,177
2024,PR,412820,False,Sem exposicao TSB direta,16584,47215805.589999996,268
2024,PR,412625,False,Sem exposicao TSB direta,16575,54914789.45,265
2024,SP,354070,False,Sem exposicao TSB direta,16571,51999024.93,243
2024,BA,291640,False,Sem exposicao TSB direta,16492,39518563.78,194
2024,PR,410040,False,Sem exposicao TSB direta,16480,48567516.02,274
2024,SP,354940,False,Sem exposicao TSB direta,16443,61728484.38,214
2024,RS,430860,False,Sem exposicao TSB direta,16434,62921023.6,259
2024,SP,351518,False,Sem exposicao TSB direta,16430,50786622.25,231
2024,SE,280670,False,Sem exposicao TSB direta,16359,75536716.6,201
2024,MG,316870,False,Sem exposicao TSB direta,16322,49866742.55,250
2024,SC,420650,False,Sem exposicao TSB direta,16242,67046328.78,256
2024,RJ,330430,False,Sem exposicao TSB direta,16170,40217172.88,253
2024,CE,230550,False,Sem exposicao TSB direta,16152,38805897.28,228
2024,SC,421320,False,Sem exposicao TSB direta,16126,70510917.82000001,227
2024,PI,220800,False,Sem exposicao TSB direta,16089,39502168.91,260
2024,SP,355450,False,Sem exposicao TSB direta,16082,52622644.62,251
2024,SC,421950,False,Sem exposicao TSB direta,16076,59154931.22,295
2024,MG,315120,False,Sem exposicao TSB direta,15958,46401159.81,221
2024,SC,420900,False,Sem exposicao TSB direta,15954,60430493.87,243
2024,RS,431710,False,Sem exposicao TSB direta,15943,44622465.17,247
2024,RS,431405,False,Sem exposicao TSB direta,15896,43233293.51,203
2024,RS,430470,False,Sem exposicao TSB direta,15819,53770319.910000004,277
2024,SP,352480,False,Sem exposicao TSB direta,15738,53357339.31,253
2024,RS,430300,False,Sem exposicao TSB direta,15677,49288294.62,262
2024,SE,280350,False,Sem exposicao TSB direta,15671,47390106.26,219
2024,RS,430463,False,Sem exposicao TSB direta,15654,44935485.69,214
2024,PA,150442,False,Sem exposicao TSB direta,15612,61781593.02,224
2024,AL,270230,False,Sem exposicao TSB direta,15609,46051794.660000004,142
2024,MG,312870,False,Sem exposicao TSB direta,15522,47974890.02,272
2024,RS,431390,False,Sem exposicao TSB direta,15485,65182351.45,237
2024,MT,510025,False,Sem exposicao TSB direta,15396,49251092.37,270
2024,BA,291460,False,Sem exposicao TSB direta,15371,42755229.94,234
2024,SP,355370,False,Sem exposicao TSB direta,15351,46399759.2,239
2024,RS,430040,False,Sem exposicao TSB direta,15258,43452137.99,221
2024,MT,510267,False,Sem exposicao TSB direta,15211,54508846.73,235
2024,CE,230770,False,Sem exposicao TSB direta,15175,38659015.82,194
2024,SP,353130,False,Sem exposicao TSB direta,15160,55038909.63,224
2024,SP,350970,False,Sem exposicao TSB direta,15149,43720392.54,194
2024,BA,291005,False,Sem exposicao TSB direta,15030,41139526.96,192
2024,BA,290460,False,Sem exposicao TSB direta,15013,43081594.410000004,228
2024,PR,411420,False,Sem exposicao TSB direta,14891,49477818.78,244
2024,MG,313720,False,Sem exposicao TSB direta,14881,43296805.85,235
2024,PA,150010,False,Sem exposicao TSB direta,14773,42775322.82,183
2024,MG,314590,False,Sem exposicao TSB direta,14761,45297252.8,200
2024,SC,421620,False,Sem exposicao TSB direta,14754,65579236.78,219
2024,RS,430480,False,Sem exposicao TSB direta,14673,72696244.81,219
2024,PA,150810,False,Sem exposicao TSB direta,14659,37918180.37,179
2024,SP,350010,False,Sem exposicao TSB direta,14619,48116444.31,217
2024,SC,420280,False,Sem exposicao TSB direta,14600,46247531.480000004,247
2024,CE,231340,False,Sem exposicao TSB direta,14598,28150091.32,208
2024,SP,353710,False,Sem exposicao TSB direta,14570,45895158.73,216
2024,PR,411070,False,Sem exposicao TSB direta,14530,42967971.32,251
2024,PE,260400,False,Sem exposicao TSB direta,14528,28042830.009999998,221
2024,RO,110028,False,Sem exposicao TSB direta,14456,38959376.82,253
2024,MT,510787,False,Sem exposicao TSB direta,14447,62587478.41,182
2024,BA,293290,False,Sem exposicao TSB direta,14431,32465900.96,219
2024,SC,421010,False,Sem exposicao TSB direta,14395,49235105.44,267
2024,RS,430610,False,Sem exposicao TSB direta,14376,50027974.5,245
2024,MG,315960,False,Sem exposicao TSB direta,14322,49677767.88,243
2024,SP,351150,False,Sem exposicao TSB direta,14270,50252552.9,240
2024,AP,160060,False,Sem exposicao TSB direta,14193,40139666.94,209
2024,MG,311120,False,Sem exposicao TSB direta,14120,33797571.06,255
2024,MG,313510,False,Sem exposicao TSB direta,14087,38870565.55,236
2024,PE,261390,False,Sem exposicao TSB direta,14074,37933152.58,206
