year,cnae_class,tsb_associated,tsb_grupo_exposicao,tsb_exposicao_scn67_max,formal_jobs,wage_mass,december_wage_mass
2024,2306,False,Sem exposicao TSB direta,0.0,45820,131987953.38,131987953.38
2024,7119,False,Sem exposicao TSB direta,0.0,45432,165128931.44,165128931.44
2024,1359,False,Sem exposicao TSB direta,0.0,45389,128522751.4,128522751.4
2024,6021,False,Sem exposicao TSB direta,0.0,45247,370065812.33,370065812.33
2024,1092,False,Sem exposicao TSB direta,0.0,45178,140834592.98,140834592.98
2024,2451,False,Sem exposicao TSB direta,0.0,43904,193565463.57999998,193565463.57999998
2024,9609,False,Sem exposicao TSB direta,0.0,42403,78422204.49,78422204.49
2024,4783,False,Sem exposicao TSB direta,0.0,42011,155748663.7,155748663.7
2024,1211,False,Sem exposicao TSB direta,0.0,41856,98419418.66,98419418.66
2024,3299,False,Sem exposicao TSB direta,0.0,41803,121560990.26,121560990.26
2024,8130,False,Sem exposicao TSB direta,0.0,41648,86388909.28999999,86388909.28999999
2024,4642,False,Sem exposicao TSB direta,0.0,40903,125966731.49,125966731.49
2024,2920,False,Sem exposicao TSB direta,0.0,40313,347245221.46,347245221.46
2024,4672,False,Sem exposicao TSB direta,0.0,40048,132727974.36,132727974.36
2024,1094,False,Sem exposicao TSB direta,0.0,39686,114799999.97,114799999.97
2024,1093,False,Sem exposicao TSB direta,0.0,39505,162410119.01,162410119.01
2024,2945,False,Sem exposicao TSB direta,0.0,38875,131540930.19,131540930.19
2024,4669,False,Sem exposicao TSB direta,0.0,38624,230289123.3,230289123.3
2024,4681,False,Sem exposicao TSB direta,0.0,38252,232624359.88,232624359.88
2024,1121,False,Sem exposicao TSB direta,0.0,38153,114231163.7,114231163.7
2024,9106,False,Sem exposicao TSB direta,0.0,37683,558582448.71,558582448.71
2024,4632,False,Sem exposicao TSB direta,0.0,37403,132871545.26,132871545.26
2024,8730,False,Sem exposicao TSB direta,0.0,37377,126692318.74,126692318.74
2024,4743,False,Sem exposicao TSB direta,0.0,37368,84337069.67999999,84337069.67999999
2024,1621,False,Sem exposicao TSB direta,0.0,37184,135215871.67,135215871.67
2024,1340,False,Sem exposicao TSB direta,0.0,37179,114329096.52,114329096.52
2024,2542,False,Sem exposicao TSB direta,0.0,37146,103052290.49,103052290.49
2024,7500,False,Sem exposicao TSB direta,0.0,36948,83629489.35,83629489.35
2024,2941,False,Sem exposicao TSB direta,0.0,36828,218650470.31,218650470.31
2024,2099,False,Sem exposicao TSB direta,0.0,36687,235892851.97,235892851.97
2024,9411,False,Sem exposicao TSB direta,0.0,36349,218011531.76,218011531.76
2024,4911,False,Sem exposicao TSB direta,0.0,35539,226321548.23,226321548.23
2024,5221,False,Sem exposicao TSB direta,0.0,34958,115423295.17,115423295.17
2024,4757,False,Sem exposicao TSB direta,0.0,34474,81617794.42999999,81617794.42999999
2024,1547,False,Sem exposicao TSB direta,0.0,34356,91341973.67999999,91341973.67999999
2024,4686,False,Sem exposicao TSB direta,0.0,34260,94140785.27,94140785.27
2024,7311,False,Sem exposicao TSB direta,0.0,33956,188032347.48000002,188032347.48000002
2024,6120,False,Sem exposicao TSB direta,0.0,33669,240055494.55,240055494.55
2024,3102,False,Sem exposicao TSB direta,0.0,33184,102246323.31,102246323.31
2024,1053,False,Sem exposicao TSB direta,0.0,32628,78828860.16,78828860.16
2024,4912,False,Sem exposicao TSB direta,0.0,32498,278652004.81,278652004.81
2024,2790,False,Sem exposicao TSB direta,0.0,32439,147799225.4,147799225.4
2024,2751,False,Sem exposicao TSB direta,0.0,32353,147929569.81,147929569.81
2024,1510,False,Sem exposicao TSB direta,0.0,31087,97498868.34,97498868.34
2024,2610,False,Sem exposicao TSB direta,0.0,31064,130186365.14,130186365.14
2024,4924,False,Sem exposicao TSB direta,0.0,31058,58643689.52,58643689.52
2024,8425,False,Sem exposicao TSB direta,0.0,30862,141819284.23,141819284.23
2024,1326,False,Sem exposicao TSB direta,0.0,30815,55812846.120000005,55812846.120000005
2024,2211,False,Sem exposicao TSB direta,0.0,30736,178224733.79,178224733.79
2024,6512,False,Sem exposicao TSB direta,0.0,30603,291635157.73,291635157.73
2024,1413,False,Sem exposicao TSB direta,0.0,30599,62579930.9,62579930.9
2024,1041,False,Sem exposicao TSB direta,0.0,30535,143259900.69,143259900.69
2024,1628,False,Sem exposicao TSB direta,0.0,30503,66918335.46,66918335.46
2024,1031,False,Sem exposicao TSB direta,0.0,29920,76110486.15,76110486.15
2024,2071,False,Sem exposicao TSB direta,0.0,29744,163025605.46,163025605.46
2024,6421,False,Sem exposicao TSB direta,0.0,29470,361161190.37,361161190.37
2024,1321,False,Sem exposicao TSB direta,0.0,29078,97796472.07,97796472.07
2024,2592,False,Sem exposicao TSB direta,0.0,28338,108941479.18,108941479.18
2024,2399,False,Sem exposicao TSB direta,0.0,28177,115463102.48,115463102.48
2024,1020,False,Sem exposicao TSB direta,0.0,28114,71484291.92,71484291.92
2024,1921,False,Sem exposicao TSB direta,0.0,27989,721134788.85,721134788.85
2024,2062,False,Sem exposicao TSB direta,0.0,27960,90905019.12,90905019.12
2024,9511,False,Sem exposicao TSB direta,0.0,27913,89097058.17,89097058.17
2024,6010,False,Sem exposicao TSB direta,0.0,27825,80219375.58,80219375.58
2024,6499,False,Sem exposicao TSB direta,0.0,27773,368863469.42,368863469.42
2024,5030,False,Sem exposicao TSB direta,0.0,27718,395961014.89,395961014.89
2024,3104,False,Sem exposicao TSB direta,0.0,27655,78726347.99,78726347.99
2024,4212,False,Sem exposicao TSB direta,0.0,27620,120254100.03999999,120254100.03999999
2024,2532,False,Sem exposicao TSB direta,0.0,27525,92792090.41,92792090.41
2024,2731,False,Sem exposicao TSB direta,0.0,27424,137413530.2,137413530.2
2024,5229,False,Sem exposicao TSB direta,0.0,27355,75734404.95,75734404.95
2024,3011,False,Sem exposicao TSB direta,0.0,26851,135566908.15,135566908.15
2024,1062,False,Sem exposicao TSB direta,0.0,26752,112466561.17999999,112466561.17999999
2024,4641,False,Sem exposicao TSB direta,0.0,26475,69026159.03,69026159.03
2024,2733,False,Sem exposicao TSB direta,0.0,26039,114302212.3,114302212.3
2024,1629,False,Sem exposicao TSB direta,0.0,25805,67583991.82,67583991.82
2024,9329,False,Sem exposicao TSB direta,0.0,25660,57668574.55,57668574.55
2024,1622,False,Sem exposicao TSB direta,0.0,25365,69833004.23,69833004.23
2024,8533,False,Sem exposicao TSB direta,0.0,25178,170644122.4,170644122.4
2024,2822,False,Sem exposicao TSB direta,0.0,25143,139626022.08,139626022.08
2024,2061,False,Sem exposicao TSB direta,0.0,25089,105379700.61999999,105379700.61999999
2024,1393,False,Sem exposicao TSB direta,0.0,24904,52506934.949999996,52506934.949999996
2024,3313,False,Sem exposicao TSB direta,0.0,24828,84635453.83,84635453.83
2024,8122,False,Sem exposicao TSB direta,0.0,24795,57541346.480000004,57541346.480000004
2024,6000,False,Sem exposicao TSB direta,0.0,24592,634576458.57,634576458.57
2024,4391,False,Sem exposicao TSB direta,0.0,24373,76230260.67999999,76230260.67999999
2024,1330,False,Sem exposicao TSB direta,0.0,24282,89954452.88,89954452.88
2024,2823,False,Sem exposicao TSB direta,0.0,24069,99254870.76,99254870.76
2024,7740,False,Sem exposicao TSB direta,0.0,24064,155783430.89,155783430.89
2024,2543,False,Sem exposicao TSB direta,0.0,23746,114604810.94,114604810.94
2024,1061,False,Sem exposicao TSB direta,0.0,23520,81945114.78,81945114.78
2024,2759,False,Sem exposicao TSB direta,0.0,23516,79884854.93,79884854.93
2024,4651,False,Sem exposicao TSB direta,0.0,23437,198213858.18,198213858.18
2024,6612,False,Sem exposicao TSB direta,0.0,23379,243567085.25,243567085.25
2024,4673,False,Sem exposicao TSB direta,0.0,23368,95721562.64,95721562.64
2024,1415,False,Sem exposicao TSB direta,0.0,23261,129497214.3,129497214.3
2024,8621,False,Sem exposicao TSB direta,0.0,22832,73395258.45,73395258.45
2024,3091,False,Sem exposicao TSB direta,0.0,22711,134960287.57,134960287.57
2024,2651,False,Sem exposicao TSB direta,0.0,22708,128791185.89999999,128791185.89999999
2024,1540,False,Sem exposicao TSB direta,0.0,22507,54901524.16,54901524.16
2024,1033,False,Sem exposicao TSB direta,0.0,22231,86464404.88,86464404.88
2024,2593,False,Sem exposicao TSB direta,0.0,22157,67630660.25,67630660.25
2024,4619,False,Sem exposicao TSB direta,0.0,22128,68516497.67999999,68516497.67999999
2024,9529,False,Sem exposicao TSB direta,0.0,21727,45932459.3,45932459.3
2024,4647,False,Sem exposicao TSB direta,0.0,21683,78724017.54,78724017.54
2024,1521,False,Sem exposicao TSB direta,0.0,21613,51257120.55,51257120.55
2024,4631,False,Sem exposicao TSB direta,0.0,21314,75446214.42,75446214.42
2024,7733,False,Sem exposicao TSB direta,0.0,21285,69304338.35,69304338.35
2024,2349,False,Sem exposicao TSB direta,0.0,21267,68590927.9,68590927.9
2024,3317,False,Sem exposicao TSB direta,0.0,20997,95452061.53,95452061.53
2024,1311,False,Sem exposicao TSB direta,0.0,20829,64518929.48,64518929.48
2024,8413,False,Sem exposicao TSB direta,0.0,20610,210195317.77,210195317.77
2024,2221,False,Sem exposicao TSB direta,0.0,20525,86870463.64,86870463.64
2024,4622,False,Sem exposicao TSB direta,0.0,20499,99272011.27,99272011.27
2024,2862,False,Sem exposicao TSB direta,0.0,20425,114703448.77,114703448.77
2024,4773,False,Sem exposicao TSB direta,0.0,20321,61726624.16,61726624.16
2024,1069,False,Sem exposicao TSB direta,0.0,20286,69950855.99,69950855.99
2024,3329,False,Sem exposicao TSB direta,0.0,20189,49590447.53,49590447.53
2024,2591,False,Sem exposicao TSB direta,0.0,20027,105111226.07,105111226.07
2024,1096,False,Sem exposicao TSB direta,0.0,19788,43311782.11,43311782.11
2024,8712,False,Sem exposicao TSB direta,0.0,19728,54790798.74,54790798.74
2024,2513,False,Sem exposicao TSB direta,0.0,19714,81836297.74,81836297.74
2024,1229,False,Sem exposicao TSB direta,0.0,19476,41364191.48,41364191.48
2024,7243,False,Sem exposicao TSB direta,0.0,19302,120178510.05,120178510.05
2024,4685,False,Sem exposicao TSB direta,0.0,19260,90555411.16,90555411.16
2024,1323,False,Sem exposicao TSB direta,0.0,19167,62349733.96,62349733.96
2024,4682,False,Sem exposicao TSB direta,0.0,19109,104319839.96000001,104319839.96000001
2024,9321,False,Sem exposicao TSB direta,0.0,18952,51955411.37,51955411.37
2024,5590,False,Sem exposicao TSB direta,0.0,18873,35547124.410000004,35547124.410000004
2024,4923,False,Sem exposicao TSB direta,0.0,18741,38231806.54,38231806.54
2024,1354,False,Sem exposicao TSB direta,0.0,18694,67635364.07,67635364.07
2024,6463,False,Sem exposicao TSB direta,0.0,18485,134733252.07,134733252.07
2024,8292,False,Sem exposicao TSB direta,0.0,18279,41257662.56,41257662.56
2024,6613,False,Sem exposicao TSB direta,0.0,18242,155162237.4,155162237.4
2024,9521,False,Sem exposicao TSB direta,0.0,18239,39462790.68,39462790.68
2024,4684,False,Sem exposicao TSB direta,0.0,18216,125100333.45,125100333.45
2024,2840,False,Sem exposicao TSB direta,0.0,18204,101092720.69,101092720.69
2024,4671,False,Sem exposicao TSB direta,0.0,18189,47789046.98,47789046.98
2024,2212,False,Sem exposicao TSB direta,0.0,18175,49936462.91,49936462.91
2024,3041,False,Sem exposicao TSB direta,0.0,17946,196788072.53,196788072.53
2024,7294,False,Sem exposicao TSB direta,0.0,17766,119364765.19,119364765.19
2024,4692,False,Sem exposicao TSB direta,0.0,17636,78103911.22,78103911.22
2024,1623,False,Sem exposicao TSB direta,0.0,17564,43629078.88,43629078.88
2024,9493,False,Sem exposicao TSB direta,0.0,17458,70005895.65,70005895.65
2024,2943,False,Sem exposicao TSB direta,0.0,17451,89513585.94,89513585.94
2024,2622,False,Sem exposicao TSB direta,0.0,17440,72276073.1,72276073.1
2024,9001,False,Sem exposicao TSB direta,0.0,17134,50556365.519999996,50556365.519999996
2024,2944,False,Sem exposicao TSB direta,0.0,16946,85380296.19,85380296.19
2024,3512,False,Sem exposicao TSB direta,0.0,16912,162762672.46,162762672.46
2024,3821,False,Sem exposicao TSB direta,0.0,16823,51676509.78,51676509.78
2024,2813,False,Sem exposicao TSB direta,0.0,16743,75293795.06,75293795.06
2024,3832,False,Sem exposicao TSB direta,0.0,16680,42816940.85,42816940.85
2024,1095,False,Sem exposicao TSB direta,0.0,16622,52043423.29,52043423.29
2024,2640,False,Sem exposicao TSB direta,0.0,16444,74458788.67999999,74458788.67999999
2024,5811,False,Sem exposicao TSB direta,0.0,16407,106179418.1,106179418.1
2024,8720,False,Sem exposicao TSB direta,0.0,16394,49203205.94,49203205.94
2024,1081,False,Sem exposicao TSB direta,0.0,16383,59695967.449999996,59695967.449999996
2024,3292,False,Sem exposicao TSB direta,0.0,16327,41201125.18,41201125.18
2024,3312,False,Sem exposicao TSB direta,0.0,16235,70502359.79,70502359.79
2024,3319,False,Sem exposicao TSB direta,0.0,16066,52710834.94,52710834.94
2024,1636,False,Sem exposicao TSB direta,0.0,16020,44164594.39,44164594.39
2024,1811,False,Sem exposicao TSB direta,0.0,15912,56717859.61,56717859.61
2024,2223,False,Sem exposicao TSB direta,0.0,15821,66418224.64,66418224.64
2024,6399,False,Sem exposicao TSB direta,0.0,15261,45169701.75,45169701.75
2024,4662,False,Sem exposicao TSB direta,0.0,15163,91552148.26,91552148.26
2024,4652,False,Sem exposicao TSB direta,0.0,15157,117443247.86,117443247.86
2024,6493,False,Sem exposicao TSB direta,0.0,15129,99790428.74,99790428.74
2024,3839,False,Sem exposicao TSB direta,0.0,14623,39749012.16,39749012.16
2024,1051,False,Sem exposicao TSB direta,0.0,14566,45108826.589999996,45108826.589999996
2024,7719,False,Sem exposicao TSB direta,0.0,14529,50849100.08,50849100.08
2024,4618,False,Sem exposicao TSB direta,0.0,14468,54056205.71,54056205.71
2024,2812,False,Sem exposicao TSB direta,0.0,14306,81655310.58,81655310.58
2024,5914,False,Sem exposicao TSB direta,0.0,14297,28212259.64,28212259.64
2024,6511,False,Sem exposicao TSB direta,0.0,14021,118644419.96000001,118644419.96000001
2024,9319,False,Sem exposicao TSB direta,0.0,13995,55506940.199999996,55506940.199999996
2024,3240,False,Sem exposicao TSB direta,0.0,13980,39616836.09,39616836.09
2024,2412,False,Sem exposicao TSB direta,0.0,13966,75093067.88,75093067.88
2024,1422,False,Sem exposicao TSB direta,0.0,13768,36519161.97,36519161.97
2024,2452,False,Sem exposicao TSB direta,0.0,13754,56802693.0,56802693.0
2024,2950,False,Sem exposicao TSB direta,0.0,13489,37545607.78,37545607.78
2024,3316,False,Sem exposicao TSB direta,0.0,13476,91632265.03,91632265.03
2024,4617,False,Sem exposicao TSB direta,0.0,13465,34019525.27,34019525.27
2024,9512,False,Sem exposicao TSB direta,0.0,13399,30326829.34,30326829.34
2024,3311,False,Sem exposicao TSB direta,0.0,13111,37742314.53,37742314.53
2024,8591,False,Sem exposicao TSB direta,0.0,13064,26335916.12,26335916.12
2024,5232,False,Sem exposicao TSB direta,0.0,12941,96668108.94,96668108.94
2024,4732,False,Sem exposicao TSB direta,0.0,12890,30297765.07,30297765.07
2024,4319,False,Sem exposicao TSB direta,0.0,12814,43471495.06,43471495.06
2024,1532,False,Sem exposicao TSB direta,0.0,12804,29641598.060000002,29641598.060000002
2024,2051,False,Sem exposicao TSB direta,0.0,12632,145593175.93,145593175.93
2024,1421,False,Sem exposicao TSB direta,0.0,12585,35881144.69,35881144.69
2024,4312,False,Sem exposicao TSB direta,0.0,12556,49520189.64,49520189.64
2024,3831,False,Sem exposicao TSB direta,0.0,12399,39650422.87,39650422.87
2024,2632,False,Sem exposicao TSB direta,0.0,12252,64454094.69,64454094.69
2024,2431,False,Sem exposicao TSB direta,0.0,12235,58874138.03,58874138.03
2024,7111,False,Sem exposicao TSB direta,0.0,12075,36170888.82,36170888.82
2024,7729,False,Sem exposicao TSB direta,0.0,12043,28488959.71,28488959.71
2024,7723,False,Sem exposicao TSB direta,0.0,11966,23248911.48,23248911.48
2024,2814,False,Sem exposicao TSB direta,0.0,11900,74459297.74,74459297.74
2024,7420,False,Sem exposicao TSB direta,0.0,11854,24979937.13,24979937.13
2024,4665,False,Sem exposicao TSB direta,0.0,11602,43945782.93,43945782.93
2024,3211,False,Sem exposicao TSB direta,0.0,11520,36943429.32,36943429.32
2024,2815,False,Sem exposicao TSB direta,0.0,11515,69556208.18,69556208.18
2024,4664,False,Sem exposicao TSB direta,0.0,11507,89128739.74000001,89128739.74000001
2024,2942,False,Sem exposicao TSB direta,0.0,11138,68214456.75,68214456.75
2024,2122,False,Sem exposicao TSB direta,0.0,11129,77324009.6,77324009.6
2024,1032,False,Sem exposicao TSB direta,0.0,10978,29716639.06,29716639.06
2024,1414,False,Sem exposicao TSB direta,0.0,10900,25707111.15,25707111.15
2024,3812,False,Sem exposicao TSB direta,0.0,10772,28576768.12,28576768.12
2024,4785,False,Sem exposicao TSB direta,0.0,10732,22768063.17,22768063.17
2024,2740,False,Sem exposicao TSB direta,0.0,10713,33490585.24,33490585.24
2024,5822,False,Sem exposicao TSB direta,0.0,10608,58347240.26,58347240.26
2024,8592,False,Sem exposicao TSB direta,0.0,10421,31057172.43,31057172.43
2024,4621,False,Sem exposicao TSB direta,0.0,10409,43267061.519999996,43267061.519999996
2024,1064,False,Sem exposicao TSB direta,0.0,10327,29452505.58,29452505.58
2024,8991,False,Sem exposicao TSB direta,0.0,10279,43585378.95,43585378.95
2024,5021,False,Sem exposicao TSB direta,0.0,10243,47750826.94,47750826.94
2024,7320,False,Sem exposicao TSB direta,0.0,10188,78390131.52,78390131.52
2024,1111,False,Sem exposicao TSB direta,0.0,10145,37914569.72,37914569.72
2024,1821,False,Sem exposicao TSB direta,0.0,10112,31422866.06,31422866.06
2024,2621,False,Sem exposicao TSB direta,0.0,10049,57539427.37,57539427.37
2024,1042,False,Sem exposicao TSB direta,0.0,10009,80352865.34,80352865.34
2024,5911,False,Sem exposicao TSB direta,0.0,9965,50681984.98,50681984.98
2024,4643,False,Sem exposicao TSB direta,0.0,9733,36576700.54,36576700.54
2024,1822,False,Sem exposicao TSB direta,0.0,9595,25956882.23,25956882.23
2024,1065,False,Sem exposicao TSB direta,0.0,9514,43667610.76,43667610.76
2024,5829,False,Sem exposicao TSB direta,0.0,9288,30203670.83,30203670.83
2024,3092,False,Sem exposicao TSB direta,0.0,9280,29771710.99,29771710.99
2024,1313,False,Sem exposicao TSB direta,0.0,9202,30778157.2,30778157.2
2024,2341,False,Sem exposicao TSB direta,0.0,9159,45585815.42,45585815.42
2024,6630,False,Sem exposicao TSB direta,0.0,9149,117695050.58,117695050.58
2024,1529,False,Sem exposicao TSB direta,0.0,9101,18747742.21,18747742.21
2024,2449,False,Sem exposicao TSB direta,0.0,9041,45240933.24,45240933.24
2024,7731,False,Sem exposicao TSB direta,0.0,9004,20468055.12,20468055.12
2024,2722,False,Sem exposicao TSB direta,0.0,8991,39239581.83,39239581.83
2024,3702,False,Sem exposicao TSB direta,0.0,8806,24578264.02,24578264.02
2024,3701,False,Sem exposicao TSB direta,0.0,8729,37668184.14,37668184.14
2024,2541,False,Sem exposicao TSB direta,0.0,8650,44833738.74,44833738.74
2024,1812,False,Sem exposicao TSB direta,0.0,8638,53713457.25,53713457.25
2024,2732,False,Sem exposicao TSB direta,0.0,8624,35865126.15,35865126.15
2024,6436,False,Sem exposicao TSB direta,0.0,8431,93770182.92,93770182.92
2024,1423,False,Sem exposicao TSB direta,0.0,8420,25037940.16,25037940.16
2024,3291,False,Sem exposicao TSB direta,0.0,8420,31524338.63,31524338.63
2024,5821,False,Sem exposicao TSB direta,0.0,8369,44844410.160000004,44844410.160000004
2024,5222,False,Sem exposicao TSB direta,0.0,8312,20917222.86,20917222.86
2024,2392,False,Sem exposicao TSB direta,0.0,8176,30352821.91,30352821.91
2024,3212,False,Sem exposicao TSB direta,0.0,8122,19515708.05,19515708.05
2024,5112,False,Sem exposicao TSB direta,0.0,8119,73367222.55,73367222.55
2024,3103,False,Sem exposicao TSB direta,0.0,8065,21586780.01,21586780.01
2024,1922,False,Sem exposicao TSB direta,0.0,7973,47787142.07,47787142.07
2024,5612,False,Sem exposicao TSB direta,0.0,7956,13288754.29,13288754.29
2024,2851,False,Sem exposicao TSB direta,0.0,7930,79538218.22,79538218.22
2024,7990,False,Sem exposicao TSB direta,0.0,7854,25748366.96,25748366.96
2024,3221,False,Sem exposicao TSB direta,0.0,7747,18038160.87,18038160.87
2024,2550,False,Sem exposicao TSB direta,0.0,7741,41649874.54,41649874.54
2024,2854,False,Sem exposicao TSB direta,0.0,7735,53350748.24,53350748.24
2024,3213,False,Sem exposicao TSB direta,0.0,7584,14991437.64,14991437.64
2024,2521,False,Sem exposicao TSB direta,0.0,7478,29176627.59,29176627.59
2024,7312,False,Sem exposicao TSB direta,0.0,7450,76277448.68,76277448.68
2024,1352,False,Sem exposicao TSB direta,0.0,7438,24256035.47,24256035.47
2024,6541,False,Sem exposicao TSB direta,0.0,7426,83857906.19,83857906.19
2024,2853,False,Sem exposicao TSB direta,0.0,7316,38924888.0,38924888.0
2024,2631,False,Sem exposicao TSB direta,0.0,7268,33372679.35,33372679.35
2024,2831,False,Sem exposicao TSB direta,0.0,7214,48947933.67,48947933.67
2024,3822,False,Sem exposicao TSB direta,0.0,7099,25165242.36,25165242.36
2024,2092,False,Sem exposicao TSB direta,0.0,7091,31240598.75,31240598.75
2024,2861,False,Sem exposicao TSB direta,0.0,7051,33529942.26,33529942.26
2024,1112,False,Sem exposicao TSB direta,0.0,6963,27333316.26,27333316.26
2024,4940,False,Sem exposicao TSB direta,0.0,6932,141637411.37,141637411.37
2024,4543,False,Sem exposicao TSB direta,0.0,6739,12871970.7,12871970.7
2024,8916,False,Sem exposicao TSB direta,0.0,6715,39412358.699999996,39412358.699999996
2024,2852,False,Sem exposicao TSB direta,0.0,6690,36509746.96,36509746.96
2024,6520,False,Sem exposicao TSB direta,0.0,6516,52022141.28,52022141.28
2024,1598,False,Sem exposicao TSB direta,0.0,6501,14143629.81,14143629.81
2024,9311,False,Sem exposicao TSB direta,0.0,6312,15702454.55,15702454.55
2024,2824,False,Sem exposicao TSB direta,0.0,6265,27439754.5,27439754.5
2024,4311,False,Sem exposicao TSB direta,0.0,6113,14970849.59,14970849.59
2024,2091,False,Sem exposicao TSB direta,0.0,5996,31422533.48,31422533.48
2024,1164,False,Sem exposicao TSB direta,0.0,5965,18372986.79,18372986.79
2024,1220,False,Sem exposicao TSB direta,0.0,5913,35652849.300000004,35652849.300000004
2024,2209,False,Sem exposicao TSB direta,0.0,5878,13640323.02,13640323.02
2024,2660,False,Sem exposicao TSB direta,0.0,5860,27963364.68,27963364.68
2024,4636,False,Sem exposicao TSB direta,0.0,5845,32859919.42,32859919.42
2024,2821,False,Sem exposicao TSB direta,0.0,5827,22965249.12,22965249.12
2024,1210,False,Sem exposicao TSB direta,0.0,5788,34144959.57,34144959.57
2024,3116,False,Sem exposicao TSB direta,0.0,5673,14539919.870000001,14539919.870000001
2024,4223,False,Sem exposicao TSB direta,0.0,5564,25372835.37,25372835.37
2024,2811,False,Sem exposicao TSB direta,0.0,5525,42087629.93,42087629.93
2024,8924,False,Sem exposicao TSB direta,0.0,5460,15152472.16,15152472.16
2024,3230,False,Sem exposicao TSB direta,0.0,5429,15514828.94,15514828.94
2024,7219,False,Sem exposicao TSB direta,0.0,5403,37641204.43,37641204.43
2024,1312,False,Sem exposicao TSB direta,0.0,5316,11988528.559999999,11988528.559999999
2024,1072,False,Sem exposicao TSB direta,0.0,5180,16774470.55,16774470.55
2024,9102,False,Sem exposicao TSB direta,0.0,5178,18251681.24,18251681.24
2024,9492,False,Sem exposicao TSB direta,0.0,5128,25361166.22,25361166.22
2024,4512,False,Sem exposicao TSB direta,0.0,5095,12617391.04,12617391.04
2024,2443,False,Sem exposicao TSB direta,0.0,5076,29554590.77,29554590.77
2024,7410,False,Sem exposicao TSB direta,0.0,5066,16293890.73,16293890.73
2024,4291,False,Sem exposicao TSB direta,0.0,5063,22032403.07,22032403.07
2024,4613,False,Sem exposicao TSB direta,0.0,4939,10694035.39,10694035.39
2024,6629,False,Sem exposicao TSB direta,0.0,4928,27673389.8,27673389.8
2024,7220,False,Sem exposicao TSB direta,0.0,4768,26736534.79,26736534.79
2024,1063,False,Sem exposicao TSB direta,0.0,4674,12669557.01,12669557.01
2024,4674,False,Sem exposicao TSB direta,0.0,4661,14881544.85,14881544.85
2024,4756,False,Sem exposicao TSB direta,0.0,4637,9843276.68,9843276.68
2024,3513,False,Sem exposicao TSB direta,0.0,4630,107212261.66,107212261.66
2024,3012,False,Sem exposicao TSB direta,0.0,4617,14340742.81,14340742.81
2024,6621,False,Sem exposicao TSB direta,0.0,4546,14700649.870000001,14700649.870000001
2024,6431,False,Sem exposicao TSB direta,0.0,4457,76650164.66,76650164.66
2024,2110,False,Sem exposicao TSB direta,0.0,4455,31784613.44,31784613.44
2024,1314,False,Sem exposicao TSB direta,0.0,4454,14233072.79,14233072.79
2024,9900,False,Sem exposicao TSB direta,0.0,4449,43190362.650000006,43190362.650000006
2024,7721,False,Sem exposicao TSB direta,0.0,4402,10244126.49,10244126.49
2024,1353,False,Sem exposicao TSB direta,0.0,4380,12457881.82,12457881.82
2024,5812,False,Sem exposicao TSB direta,0.0,4351,18479035.88,18479035.88
2024,2825,False,Sem exposicao TSB direta,0.0,4274,21176764.67,21176764.67
2024,2832,False,Sem exposicao TSB direta,0.0,4269,21639556.28,21639556.28
2024,7912,False,Sem exposicao TSB direta,0.0,4163,17954148.2,17954148.2
2024,2531,False,Sem exposicao TSB direta,0.0,4097,21817155.02,21817155.02
2024,9904,False,Sem exposicao TSB direta,0.0,4032,20668432.22,20668432.22
2024,4614,False,Sem exposicao TSB direta,0.0,4001,19672229.24,19672229.24
2024,1043,False,Sem exposicao TSB direta,0.0,3778,17496185.0,17496185.0
2024,8622,False,Sem exposicao TSB direta,0.0,3758,9260802.6,9260802.6
2024,5091,False,Sem exposicao TSB direta,0.0,3722,11046719.74,11046719.74
2024,2073,False,Sem exposicao TSB direta,0.0,3690,20511285.57,20511285.57
2024,5011,False,Sem exposicao TSB direta,0.0,3688,42531969.34,42531969.34
2024,6492,False,Sem exposicao TSB direta,0.0,3683,23724869.68,23724869.68
2024,2522,False,Sem exposicao TSB direta,0.0,3633,21521221.03,21521221.03
2024,6022,False,Sem exposicao TSB direta,0.0,3565,32018383.83,32018383.83
2024,9999,False,Sem exposicao TSB direta,0.0,3516,29685476.61,29685476.61
