cnae_key,cnae_class,import_value_usd,export_value_usd,trade_balance_usd,import_net_weight_kg,export_net_weight_kg,domestic_production_value_brl_thousand,domestic_production_status,domestic_production_is_confidential,domestic_production_value_usd_comparable,apparent_consumption_value_usd,external_dependency_ratio,external_dependency_status,cnae_name,transition_relevance,rationale,trade_value_usd,import_share_trade,export_share_trade,import_penetration_ratio,export_orientation_ratio,economic_relevance_score,external_vulnerability_score,transition_score,priority_score,priority_tier,tsb_associated,tsb_cnae5_count,tsb_cnae5_list,tsb_scn67_list,tsb_setor_scn67_list,tsb_exposicao_scn67_max,tsb_grupo_exposicao,tsb_leitura_tecnica,tsb_rais_formal_jobs,tsb_rais_wage_mass,tsb_exposure_component_score,border_value_relevance_component_score,rais_scale_component_score,external_or_commercial_component_score,tsb_platform_alignment_score,tsb_platform_alignment_label
24,1041,413919480.2966353,5878534159.305784,5464614679.009149,147568750.28574768,13837033387.851242,93146356.0,published,False,17274866395.055206,11810251716.046057,0.0350474731824946,calculated,"Fabricação de óleos vegetais em bruto, exceto óleo de milho",False,valor comercial alto; forte peso exportador,6292453639.60242,0.065780298752076,0.934219701247924,0.0350474731824946,0.3402940448204258,0.967509025270758,0.7328519855595668,0.0,0.68014440433213,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,30535.0,143259900.69,0.0,0.68014440433213,0.7833935018050542,0.9675090252707581,0.4718,3 - aderencia baixa
132,2099,838876562.0364233,499401453.0412347,-339475108.99518865,136922027.92014998,149967569.7200507,16684219.0,published,False,3094245083.842481,3433720192.83767,0.2443054515001599,calculated,Fabricação de produtos químicos não especificados anteriormente,False,baixo peso relativo na triagem inicial,1338278015.077658,0.626832804981665,0.373167195018335,0.2443054515001599,0.1613968640199212,0.8375451263537906,0.8411552346570397,0.0,0.6714801444043321,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,36687.0,235892851.97,0.0,0.6714801444043321,0.8772563176895307,0.8375451263537906,0.469,3 - aderencia baixa
130,2093,756876087.7659277,644158174.6901608,-112717913.07576692,228602206.7764577,196368403.1396261,31743451.0,published,False,5887121069.373681,5999838982.449448,0.1261494000055533,calculated,Fabricação de aditivos de uso industrial,False,baixo peso relativo na triagem inicial,1401034262.4560883,0.5402266797095191,0.4597733202904808,0.1261494000055533,0.1094181972987165,0.851985559566787,0.8231046931407943,0.0,0.6700361010830325,2 - aprofundar,True,1,20932,2092,"Fabricação de defensivos, desinfestantes, tintas e químicos diversos",0.12210000000000001,Exposicao intermediaria TSB,Exposição marginal e dependente de subatividades específicas.,14214.0,104524874.13,0.12210000000000001,0.6700361010830325,0.6859205776173285,0.851985559566787,0.4813,3 - aderencia baixa
189,2632,1020633543.9500456,22127860.619911987,-998505683.3301336,6344113.416671333,290137.1459385967,39031519.0,published,False,7238761717.324281,8237267400.654414,0.1239043841006012,calculated,Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação,False,baixo peso relativo na triagem inicial,1042761404.5699576,0.9787795553969147,0.021220444603085,0.1239043841006012,0.003056857164804,0.7906137184115524,0.8808664259927798,0.0,0.6685920577617329,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,12252.0,64454094.69,0.0,0.6685920577617329,0.49458483754512633,0.7906137184115524,0.3847,3 - aderencia baixa
106,1931,207100290.43510407,225693857.1123678,18593566.677263737,302751737.70062363,281392800.313745,101117277.0,published,False,18753148544.069603,18734554977.392338,0.0110544547594015,calculated,Fabricação de álcool,True,relevante para transição energética,432794147.5474719,0.4785191565290005,0.5214808434709994,0.0110544547594015,0.0120349847697303,0.5956678700361011,0.5740072202166066,1.0,0.6678700361010832,2 - aprofundar,True,1,19314,1992,Fabricação de biocombustíveis,1.0,Alta exposicao TSB,Setor diretamente associado à transição energética.,138287.0,587845671.52,1.0,0.6678700361010832,0.9711191335740073,0.5956678700361011,0.8505,1 - maior aderencia TSB
141,2222,234872397.0,131380610.0,-103491787.0,82432143.0,25466874.0,58373569.0,published,False,10825926518.022202,10929418305.022202,0.021489926585761,calculated,Fabricação de embalagens de material plástico,True,relevante para transição energética,366253007.0,0.6412845560609964,0.3587154439390036,0.021489926585761,0.0121357382004475,0.5631768953068592,0.5956678700361011,1.0,0.6635379061371842,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,152936.0,557683082.85,0.0,0.6635379061371842,0.9675090252707581,0.5631768953068592,0.4439,3 - aderencia baixa
226,2862,212753646.642674,100193402.64691427,-112560243.99575968,8510920.760988267,9741866.036930293,7788490.0,published,False,1444448606.9774272,1557008850.973187,0.1366425415691729,calculated,"Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo",True,relevante para transição energética,312947049.2895882,0.6798391201503248,0.3201608798496753,0.1366425415691729,0.069364463479648,0.5234657039711191,0.628158844765343,1.0,0.6606498194945849,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,20425.0,114703448.77,0.0,0.6606498194945849,0.7220216606498195,0.628158844765343,0.4038,3 - aderencia baixa
223,2853,191946561.7898985,84966877.85768354,-106979683.932215,28677502.550965007,9526249.86462276,5899881.0,published,False,1094188333.2690406,1201168017.2012558,0.1597999272717381,calculated,"Fabricação de tratores, exceto agrícolas",True,relevante para transição energética,276913439.64758205,0.693164485025292,0.3068355149747079,0.1597999272717381,0.0776528823002829,0.4873646209386281,0.6642599277978339,1.0,0.6606498194945849,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,7316.0,38924888.0,0.0,0.6606498194945849,0.3574007220216607,0.6642599277978339,0.3363,3 - aderencia baixa
225,2861,70337674.0,28390905.0,-41946769.0,9157755.0,4460111.0,880120.0,published,False,163226518.61567175,205173287.6156717,0.3428208165760629,calculated,"Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta",True,dependência externa alta; relevante para transição energética,98728579.0,0.7124347854738191,0.2875652145261809,0.3428208165760629,0.1739356156143253,0.3104693140794224,0.8411552346570397,1.0,0.6606498194945849,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,7051.0,33529942.26,0.0,0.6606498194945849,0.3176895306859206,0.8411552346570397,0.3549,3 - aderencia baixa
175,2532,246823049.4825044,90558923.69482826,-156264125.7876761,111475837.16090444,10773223.786855686,14518950.0,published,False,2692675615.2058897,2848939740.993566,0.0866368094526369,calculated,Produção de artefatos estampados de metal; metalurgia do pó,True,relevante para transição energética,337381973.17733264,0.7315833953960865,0.2684166046039135,0.0866368094526369,0.0336315756652714,0.5379061371841155,0.6064981949458483,1.0,0.6577617328519856,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,27525.0,92792090.41,0.0,0.6577617328519856,0.703971119133574,0.5379061371841155,0.3859,3 - aderencia baixa
135,2122,853045972.5418942,68748078.77276295,-784297893.7691312,3481225.786612079,2381567.0023380304,7376375.0,published,False,1368018010.3323135,2152315904.1014447,0.3963386466254016,calculated,Fabricação de medicamentos para uso veterinário,False,dependência externa alta,921794051.3146572,0.9254192640159536,0.0745807359840463,0.3963386466254016,0.0502537819338087,0.7581227436823105,0.8808664259927798,0.0,0.6555956678700361,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,11129.0,77324009.6,0.0,0.6555956678700361,0.5703971119133574,0.8808664259927798,0.4101,3 - aderencia baixa
221,2851,162881550.60471094,120793664.15509076,-42087886.44962019,5540244.58376331,3072483.413726447,6120613.0,published,False,1135125155.414969,1177213041.8645892,0.1383619997504637,calculated,Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo,True,relevante para transição energética,283675214.7598017,0.5741832283184444,0.4258167716815557,0.1383619997504637,0.1064144016004403,0.4945848375451263,0.6353790613718412,1.0,0.6519855595667869,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,7930.0,79538218.22,0.0,0.6519855595667869,0.5848375451263538,0.6353790613718412,0.3753,3 - aderencia baixa
143,2229,826697244.1172187,199923405.9073293,-626773838.2098894,182398742.28362343,35730352.4789832,40693528.0,published,False,7546996893.184293,8173770731.394182,0.1011402535358623,calculated,Fabricação de artefatos de material plástico não especificados anteriormente,False,baixo peso relativo na triagem inicial,1026620650.024548,0.8052606813407184,0.1947393186592816,0.1011402535358623,0.0264904582229098,0.7833935018050542,0.8375451263537906,0.0,0.648375451263538,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,196896.0,711276241.72,0.0,0.648375451263538,0.9783393501805054,0.7833935018050542,0.4753,3 - aderencia baixa
250,3092,143434647.0,3085569.0,-140349078.0,35785589.0,363815.0,2837816.0,published,False,526299625.223664,666648703.223664,0.215157767961452,calculated,Fabricação de bicicletas e triciclos não-motorizados,True,relevante para transição energética,146520216.0,0.978941001561177,0.0210589984388229,0.215157767961452,0.0058627611575606,0.371841155234657,0.7472924187725631,1.0,0.6476534296028881,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,9280.0,29771710.99,0.0,0.6476534296028881,0.36823104693140796,0.7472924187725631,0.3477,3 - aderencia baixa
119,2040,609415302.217311,52645190.10723776,-556770112.1100732,416199633.40025085,8337033.563371818,4621974.0,published,False,857188480.1528778,1413958592.262951,0.4309993981096579,calculated,Fabricação de fibras artificiais e sintéticas,False,dependência externa alta,662060492.3245488,0.9204828097771004,0.0795171902228996,0.4309993981096579,0.0614161194721709,0.6931407942238267,0.9097472924187726,0.0,0.6411552346570397,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,3135.0,13877421.39,0.0,0.6411552346570397,0.16606498194945848,0.9097472924187726,0.33,3 - aderencia baixa
159,2423,649341155.3893739,379335359.3210678,-270005796.0683061,284187517.48281616,387390102.598561,50659172.0,published,False,9395219153.652365,9665224949.720669,0.0671832428906003,calculated,Produção de laminados longos de aço,False,baixo peso relativo na triagem inicial,1028676514.7104416,0.6312394091860399,0.3687605908139601,0.0671832428906003,0.0403753603952497,0.7870036101083032,0.8050541516245487,0.0,0.6368231046931409,2 - aprofundar,True,1,24237,2491,"Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",0.8140000000000001,Alta exposicao TSB,"Setor industrial de transição, com forte peso em atividades compatíveis.",31815.0,228062420.23000002,0.8140000000000001,0.6368231046931409,0.8664259927797834,0.7870036101083032,0.7761,1 - maior aderencia TSB
180,2550,132896217.0,48607531.0,-84288686.0,2771641.0,381964.0,4219338.0,published,False,782515853.0686852,866804539.0686852,0.1533173985715243,calculated,"Fabricação de equipamento bélico pesado, armas de fogo e munições",True,relevante para transição energética,181503748.0,0.7321954420467395,0.2678045579532606,0.1533173985715243,0.0621169920192447,0.4259927797833935,0.6534296028880866,1.0,0.6317689530685922,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,7741.0,41649874.54,0.0,0.6317689530685922,0.37184115523465705,0.6534296028880866,0.3303,3 - aderencia baixa
219,2833,497525410.6197045,678407518.5245385,180882107.904834,44803932.90184118,72465239.11249262,39181382.0,published,False,7266555217.937038,7085673110.032204,0.0702156877538263,calculated,"Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação",False,baixo peso relativo na triagem inicial,1175932929.144243,0.4230899554635031,0.576910044536497,0.0702156877538263,0.0933602646890966,0.8158844765342961,0.7545126353790613,0.0,0.628158844765343,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,81407.0,434116273.28,0.0,0.628158844765343,0.9386281588447654,0.8158844765342961,0.4671,3 - aderencia baixa
179,2543,621849241.7145293,203220410.49100047,-418628831.2235288,75595589.10861874,18488223.079495102,7755821.0,published,False,1438389834.1547947,1857018665.378324,0.3348642925933338,calculated,Fabricação de ferramentas,False,dependência externa alta,825069652.2055297,0.7536930246461458,0.2463069753538542,0.3348642925933338,0.1412832638729081,0.740072202166065,0.8303249097472925,0.0,0.628158844765343,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,23746.0,114604810.94,0.0,0.628158844765343,0.7184115523465704,0.8303249097472925,0.4253,3 - aderencia baixa
89,1721,408581896.347334,965009601.620906,556427705.273572,329079038.2377086,1079856799.7686796,45045566.0,published,False,8354123207.349533,7797695502.075961,0.0523977752450782,calculated,Fabricação de papel,False,baixo peso relativo na triagem inicial,1373591497.96824,0.2974551727727578,0.7025448272272422,0.0523977752450782,0.115512972177851,0.8447653429602888,0.7184115523465704,0.0,0.6252707581227437,2 - aprofundar,True,1,17214,1700,"Fabricação de celulose, papel e produtos de papel",0.9998999999999999,Alta exposicao TSB,Exposição praticamente integral no recorte analisado.,40569.0,224952820.0,0.9998999999999999,0.6252707581227437,0.8628158844765343,0.8447653429602888,0.8556,1 - maior aderencia TSB
125,2071,160552960.0,146670644.0,-13882316.0,32013914.0,63234574.0,39792133.0,published,False,7379824726.039389,7393707042.039389,0.0217148122162702,calculated,"Fabricação de tintas, vernizes, esmaltes e lacas",True,relevante para transição energética,307223604.0,0.5225931793964633,0.4774068206035367,0.0217148122162702,0.0198745430203076,0.5126353790613718,0.5270758122743683,1.0,0.6158844765342961,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,29744.0,163025605.46,0.0,0.6158844765342961,0.8158844765342961,0.5126353790613718,0.394,3 - aderencia baixa
243,3012,75648363.0,22836941.0,-52811422.0,2782834.0,522109.0,1784101.0,published,False,330878283.74396515,383689705.7439652,0.1971602622314811,calculated,Construção de embarcações para esporte e lazer,True,relevante para transição energética,98485304.0,0.7681182869679724,0.2318817130320276,0.1971602622314811,0.0690191593766586,0.3068592057761732,0.7148014440433214,1.0,0.6086642599277978,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,4617.0,14340742.81,0.0,0.6086642599277978,0.21299638989169675,0.7148014440433214,0.302,3 - aderencia baixa
161,2431,179964903.94867858,53229207.245213866,-126735696.70346472,54543447.41781686,31705432.521447685,16973750.0,published,False,3147941326.5836005,3274677023.287065,0.0549565354594978,calculated,Produção de tubos de aço com costura,True,relevante para transição energética,233194111.19389245,0.7717386302222885,0.2282613697777115,0.0549565354594978,0.0169092119969664,0.4657039711191336,0.5487364620938628,1.0,0.6057761732851985,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,12235.0,58874138.03,0.0,0.6057761732851985,0.47653429602888087,0.4657039711191336,0.3166,3 - aderencia baixa
17,1011,156549557.46039066,8476318912.980746,8319769355.520355,60841784.93766744,1700547829.3694644,167609283.0,published,False,31084715438.529854,22764946083.0095,0.0068767813852733,calculated,"Abate de reses, exceto suínos",False,valor comercial alto; forte peso exportador,8632868470.441137,0.018134129808234,0.981865870191766,0.0068767813852733,0.2726844622316939,0.9855595667870036,0.5234657039711191,0.0,0.6036101083032491,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,165514.0,475899729.86,0.0,0.6036101083032491,0.9711191335740073,0.9855595667870036,0.493,3 - aderencia baixa
128,2091,120662070.0,34497839.0,-86164231.0,42318436.0,9214968.0,4936397.0,published,False,915501178.0380472,1001665409.0380472,0.1204614524084227,calculated,Fabricação de adesivos e selantes,True,relevante para transição energética,155159909.0,0.7776626757366815,0.2223373242633185,0.1204614524084227,0.0376819165584583,0.3971119133574007,0.5992779783393501,1.0,0.5985559566787004,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,5996.0,31422533.48,0.0,0.5985559566787004,0.296028880866426,0.5992779783393501,0.2987,3 - aderencia baixa
253,3102,152204606.31494296,28887482.103073087,-123317124.21186988,66081553.91700079,4389031.061793999,7033555.0,published,False,1304438822.1399937,1427755946.3518634,0.1066040780315775,calculated,Fabricação de móveis com predominância de metal,True,relevante para transição energética,181092088.41801605,0.8404818103572149,0.159518189642785,0.1066040780315775,0.0221455246599313,0.4223826714801444,0.5631768953068592,1.0,0.5942238267148015,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,33184.0,102246323.31,0.0,0.5942238267148015,0.776173285198556,0.5631768953068592,0.3883,3 - aderencia baixa
28,1052,605412125.0,43727741.0,-561684384.0,160699620.0,16859740.0,90377420.0,published,False,16761341212.63735,17323025596.637352,0.0349484056132503,calculated,Fabricação de laticínios,False,baixo peso relativo na triagem inicial,649139866.0,0.932637412535683,0.0673625874643169,0.0349484056132503,0.0026088449871201,0.6859205776173285,0.7833935018050542,0.0,0.5877256317689531,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,97069.0,318945821.61,0.0,0.5877256317689531,0.927797833935018,0.6859205776173285,0.4354,3 - aderencia baixa
177,2541,57239620.40795286,49362909.847431496,-7876710.560521364,15656684.08062375,3452817.955196592,2215608.0,published,False,410905308.88632375,418782019.4468451,0.1366811795873154,calculated,Fabricação de artigos de cutelaria,True,relevante para transição energética,106602530.25538436,0.5369442945756137,0.4630557054243864,0.1366811795873154,0.1201320809926251,0.3249097472924188,0.631768953068592,1.0,0.5826714801444044,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,8650.0,44833738.74,0.0,0.5826714801444044,0.3935018050541516,0.631768953068592,0.3191,3 - aderencia baixa
121,2052,350811604.52090466,25492815.62919592,-325318788.89170873,62282869.26657475,2413256.3329320992,2958039.0,published,False,548596109.5070934,873914898.3988022,0.4014253620846447,calculated,Fabricação de desinfestantes domissanitários,False,dependência externa alta,376304420.1501006,0.9322548068422174,0.0677451931577825,0.4014253620846447,0.0464691877820659,0.5667870036101083,0.8880866425992779,0.0,0.5819494584837546,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,2682.0,12777328.31,0.0,0.5819494584837546,0.1444043321299639,0.8880866425992779,0.3076,3 - aderencia baixa
21,1031,321344999.99739754,696492210.2686524,375147210.2712549,164370302.92880365,531666332.10177374,18293334.0,published,False,3392670570.7104726,3017523360.4392176,0.1064929618144278,calculated,Fabricação de conservas de frutas,False,baixo peso relativo na triagem inicial,1017837210.26605,0.3157135510042926,0.6842864489957073,0.1064929618144278,0.2052932036141656,0.779783393501805,0.6606498194945848,0.0,0.5761732851985559,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,29920.0,76110486.15,0.0,0.5761732851985559,0.740072202166065,0.779783393501805,0.409,3 - aderencia baixa
18,1012,96119674.712053,6613888691.246565,6517769016.534512,16415617.478791725,3217111190.933064,221135172.0,published,False,41011594179.24576,34493825162.71124,0.0027865762715107,calculated,"Abate de suínos, aves e outros pequenos animais",False,valor comercial alto; forte peso exportador,6710008365.958618,0.0143248218884032,0.9856751781115968,0.0027865762715107,0.1612687539611317,0.9783393501805054,0.4548736462093863,0.0,0.5732851985559567,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,390319.0,1108292896.8,0.0,0.5732851985559567,1.0,0.9783393501805054,0.4901,3 - aderencia baixa
76,1521,264941820.5494156,8323724.835514759,-256618095.7139008,53524141.49346301,220469.3252288128,1277848.0,published,False,236988911.01213348,493607006.7260343,0.536746474298866,calculated,"Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material",False,dependência externa alta,273265545.3849304,0.9695397938887989,0.0304602061112011,0.536746474298866,0.0351228451996582,0.483754512635379,0.9422382671480144,0.0,0.5703971119133574,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,21613.0,51257120.55,0.0,0.5703971119133574,0.6173285198555957,0.9422382671480144,0.4074,3 - aderencia baixa
169,2511,122935725.76747176,65596662.57860675,-57339063.18886501,56547506.05789377,23353958.16732292,28067811.0,published,False,5205439115.907668,5262778179.096533,0.0233594731877102,calculated,Fabricação de estruturas metálicas,True,relevante para transição energética,188532388.3460785,0.6520668774524058,0.3479331225475942,0.0233594731877102,0.0126015617737503,0.4368231046931408,0.4801444043321299,1.0,0.5667870036101084,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,63123.0,198708385.41,0.0,0.5667870036101084,0.8953068592057761,0.4368231046931408,0.3863,3 - aderencia baixa
124,2063,378979207.2933761,424629983.1700431,45650775.87666696,33912725.686940625,92018920.0751359,42682602.0,published,False,7915889344.542004,7870238568.665337,0.0481534586260508,calculated,"Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal",False,baixo peso relativo na triagem inicial,803609190.4634192,0.4715964075458486,0.5284035924541515,0.0481534586260508,0.0536427386346456,0.7220216606498195,0.6895306859205776,0.0,0.5646209386281589,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,56615.0,229762245.23,0.0,0.5646209386281589,0.8772563176895307,0.7220216606498195,0.4249,3 - aderencia baixa
14,0899,37395916.0049537,138842859.04612204,101446943.04116836,83393048.93365131,441411495.4324698,3518860.0,published,False,652605630.2503554,551158687.209187,0.0678496354549165,calculated,Extração de minerais não-metálicos não especificados anteriormente,True,relevante para transição energética,176238775.05107576,0.2121889237718316,0.7878110762281683,0.0678496354549165,0.2127515494968355,0.4115523465703971,0.4981949458483754,1.0,0.563898916967509,2 - aprofundar,True,1,08991,0580,Extração de carvão mineral e de minerais não-metálicos,0.1463,Exposicao intermediaria TSB,Exposição marginal no agregado do setor.,0.0,0.0,0.1463,0.563898916967509,0.030685920577617327,0.4981949458483754,0.2804,3 - aderencia baixa
152,2391,10120062.0,513095277.0,502975215.0,17988384.0,429765660.0,6698374.0,published,False,1242276358.230391,739301143.230391,0.0136886870697645,calculated,Aparelhamento e outros trabalhos em pedras,True,relevante para transição energética,523215339.0,0.0193420590828664,0.9806579409171337,0.0136886870697645,0.4130282876274797,0.6245487364620939,0.2743682310469314,1.0,0.5595667870036101,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,54741.0,154676170.53,0.0,0.5595667870036101,0.8664259927797834,0.6245487364620939,0.4069,3 - aderencia baixa
37,1071,89358753.16501978,3892136773.019869,3802778019.854848,27471762.74495465,10791560804.760431,144050686.0,published,False,26715552401.921654,22912774382.066807,0.0038999534353621,calculated,Fabricação de açúcar em bruto,False,valor comercial alto; forte peso exportador,3981495526.184889,0.0224435146485381,0.9775564853514618,0.0038999534353621,0.1456880514564957,0.9494584837545126,0.4440433212996389,0.0,0.5574007220216607,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,270492.0,1071192525.2,0.0,0.5574007220216607,0.9963898916967509,0.9494584837545126,0.481,3 - aderencia baixa
118,2033,307289942.0,71675493.0,-235614449.0,138972883.0,27487229.0,3791753.0,published,False,703216199.6551939,938830648.655194,0.3273113659424842,calculated,Fabricação de elastômeros,False,dependência externa alta,378965435.0,0.8108653550422086,0.1891346449577914,0.3273113659424842,0.1019252585977747,0.5703971119133574,0.8231046931407943,0.0,0.5574007220216607,2 - aprofundar,True,1,20339,2091,"Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",0.6944,Exposicao intermediaria TSB,"Exposição elevada, mas ainda não integral.",1565.0,13125041.89,0.6944,0.5574007220216607,0.1444043321299639,0.8231046931407943,0.5695,2 - aderencia media
20,1020,429533163.1498884,162442053.5539113,-267091109.5959771,103843176.17339952,56446250.226364896,9498931.0,published,False,1761665952.029816,2028757061.625793,0.2117223255926324,calculated,Preservação do pescado e fabricação de produtos do pescado,False,baixo peso relativo na triagem inicial,591975216.7037997,0.7255931515876437,0.2744068484123562,0.2117223255926324,0.0922093393283461,0.6534296028880866,0.7364620938628159,0.0,0.555956678700361,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,28114.0,71484291.92,0.0,0.555956678700361,0.7220216606498195,0.7364620938628159,0.3939,3 - aderencia baixa
61,1323,498783270.7320734,24374734.75224395,-474408535.9798295,194065071.20822227,3793072.102680504,9522615.0,published,False,1766058372.2303493,2240466908.210179,0.2226246988537455,calculated,Tecelagem de fios de fibras artificiais e sintéticas,False,baixo peso relativo na triagem inicial,523158005.48431736,0.9534084645619084,0.0465915354380917,0.2226246988537455,0.0138017718641208,0.6209386281588448,0.7617328519855595,0.0,0.5530685920577618,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,19167.0,62349733.96,0.0,0.5530685920577618,0.5703971119133574,0.7509025270758123,0.365,3 - aderencia baixa
160,2424,391215970.9966093,226047877.1958348,-165168093.8007745,319009299.9806206,244907069.2141204,68171742.0,published,False,12643089708.932611,12808257802.733389,0.030544042524903,calculated,"Produção de relaminados, trefilados e perfilados de aço",False,baixo peso relativo na triagem inicial,617263848.1924441,0.6337905129908726,0.3662094870091273,0.030544042524903,0.0178791642232932,0.6714801444043321,0.703971119133574,0.0,0.5501805054151625,2 - aprofundar,True,1,24245,2491,"Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",0.8140000000000001,Alta exposicao TSB,"Setor industrial de transição, com forte peso em atividades compatíveis.",13133.0,62460369.25,0.8140000000000001,0.5501805054151625,0.48736462093862815,0.6714801444043321,0.6613,2 - aderencia media
204,2759,469385321.7847507,53972882.792883925,-415412438.9918668,83869168.46047816,4220802.449558539,10848677.0,published,False,2011989022.287768,2427401461.2796345,0.193369464949283,calculated,Fabricação de aparelhos eletrodomésticos não especificados anteriormente,False,baixo peso relativo na triagem inicial,523358204.5776346,0.8968720040675743,0.1031279959324257,0.193369464949283,0.0268256348295146,0.628158844765343,0.7436823104693141,0.0,0.5487364620938628,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,23516.0,79884854.93,0.0,0.5487364620938628,0.6498194945848376,0.7075812274368231,0.3733,3 - aderencia baixa
47,1099,310714980.89871603,418875557.013424,108160576.11470796,54273494.79895593,145885195.43010455,37456959.0,published,False,6946744779.689081,6838584203.574373,0.0454355714061855,calculated,Fabricação de produtos alimentícios não especificados anteriormente,False,baixo peso relativo na triagem inicial,729590537.91214,0.425875836860337,0.5741241631396631,0.0454355714061855,0.0602981065661335,0.7111913357400722,0.6498194945848376,0.0,0.5444043321299639,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,110278.0,400587543.53000003,0.0,0.5444043321299639,0.9386281588447654,0.7111913357400722,0.4305,3 - aderencia baixa
172,2521,58824243.0,26182365.0,-32641878.0,23211072.0,9459954.0,2682018.0,published,False,497405423.1293082,530047301.1293082,0.1109792331263082,calculated,"Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central",True,relevante para transição energética,85006608.0,0.6919961210544949,0.308003878945505,0.1109792331263082,0.0526378760313465,0.2815884476534296,0.5776173285198556,1.0,0.543682310469314,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,7478.0,29176627.59,0.0,0.543682310469314,0.30685920577617326,0.5776173285198556,0.2839,3 - aderencia baixa
183,2593,83909948.02240194,29689656.26003376,-54220291.76236819,29855006.037076414,2963164.87592465,5003591.0,published,False,927962936.3117616,982183228.0741298,0.0854320717601063,calculated,Fabricação de artigos de metal para uso doméstico e pessoal,True,relevante para transição energética,113599604.2824357,0.7386464816706738,0.2613535183293262,0.0854320717601063,0.031994441909541,0.3393501805054151,0.516245487364621,1.0,0.5422382671480145,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,22157.0,67630660.25,0.0,0.5422382671480145,0.6209386281588448,0.516245487364621,0.3372,3 - aderencia baixa
25,1042,395227841.85927874,165341289.98502174,-229886551.874257,241646070.798719,64614403.48719979,23174858.0,published,False,4297995035.623039,4527881587.497296,0.0872875834365036,calculated,"Fabricação de óleos vegetais refinados, exceto óleo de milho",False,baixo peso relativo na triagem inicial,560569131.8443005,0.7050474587477897,0.2949525412522102,0.0872875834365036,0.038469399944538,0.6462093862815884,0.7075812274368231,0.0,0.5415162454873645,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,10009.0,80352865.34,0.0,0.5415162454873645,0.592057761732852,0.6462093862815884,0.3507,3 - aderencia baixa
